name,price,url,category
Brown Occ Waste Paper,₹20/ Kg,https://www.indiamart.com/proddetail/occ-waste-paper-26038471155.html?pos=18&kwd=waste,Waste Paper
"Brown DOMESTIC WASTE PAPER, Grade: OCC11",₹15/ Kg,https://www.indiamart.com/proddetail/domestic-waste-paper-27527475097.html?pos=20&kwd=waste,Waste Paper
"Brown Occ Waste Paper, For Remelting, Container",₹10/ Kilogram,https://www.indiamart.com/proddetail/occ-waste-paper-21230588997.html?pos=21&kwd=waste,Waste Paper
Non-Dying Paper Chindi,₹99/ Kilogram,,Waste Paper
Highest Quality Packaging Unique Color Paper Scrap,₹210/ Kg,https://www.indiamart.com/proddetail/highest-quality-packaging-unique-color-paper-scrap-23265289112.html?pos=23&kwd=waste,Waste Paper
Old newspaper,₹15/ Kilogram,https://www.indiamart.com/proddetail/old-newspaper-20011110297.html?pos=25&kwd=waste,Waste Paper
Paper Scrap,₹17.50/ Kilogram,https://www.indiamart.com/proddetail/paper-scrap-3729742691.html?pos=38&kwd=waste,Waste Paper
Waste Paper Scrap,"₹11,000/ tonne",,Waste Paper
WHITE B Grade Tissue Paper Waste,₹39/ Kilogram,https://www.indiamart.com/proddetail/b-grade-tissue-paper-waste-19246131462.html?pos=46&kwd=waste,Waste Paper
Maxbell 4 Sets Crafts Paper Magic Rainbow Paper Cards Envelope Sticker Scrapbooking Album Decor Cards Mixed Colors,₹735,https://www.indiamart.com/proddetail/maxbell-4-sets-crafts-paper-magic-rainbow-paper-cards-envelope-sticker-scrapbooking-album-decor-cards-mixed-colors-2849292164312.html?pos=49&kwd=waste,Waste Paper
Grade: Reuse Brown Paper / Carton Box Scraps,₹11/ Kilogram,https://www.indiamart.com/proddetail/paper-carton-box-scraps-19710010448.html?pos=54&kwd=waste,Waste Paper
White NEWS PAPER -UN USED,₹39/ Kg,https://www.indiamart.com/proddetail/news-paper-un-used-2851727439773.html?pos=56&kwd=waste,Waste Paper
Inconel 690 Scrap,₹550/ Kilogram,https://www.indiamart.com/proddetail/inconel-690-scrap-11643041197.html?pos=1&kwd=ferrous,Ferrous Scrap
Cobalt Scrap,"₹1,026/ Kg",https://www.indiamart.com/proddetail/cobalt-scrap-26481171355.html?pos=2&kwd=ferrous,Ferrous Scrap
"Titanium Scrap, Packaging Type: Box",₹325/ Kilogram,https://www.indiamart.com/proddetail/titanium-scrap-5674430655.html?pos=3&kwd=ferrous,Ferrous Scrap
Boring Machine Job Works,₹800/ Hour,https://www.indiamart.com/proddetail/boring-machine-job-works-2851648351833.html?pos=8&kwd=ferrous,Ferrous Scrap
Ferrous Steel Scrap,₹30/ Kilogram(s),https://www.indiamart.com/proddetail/ferrous-steel-scrap-4366425897.html?pos=9&kwd=ferrous,Ferrous Scrap
Brass Scrap,₹320/ Kg,https://www.indiamart.com/proddetail/brass-scrap-2850459826897.html?pos=10&kwd=ferrous,Ferrous Scrap
Bronze Scrap,₹454/ Kilogram,https://www.indiamart.com/proddetail/bronze-scrap-4293901612.html?pos=13&kwd=ferrous,Ferrous Scrap
Silver Flakes,₹100/ KG,https://www.indiamart.com/proddetail/silver-flakes-15803254730.html?pos=14&kwd=ferrous,Ferrous Scrap
Tungsten Scrap,₹500/ Kg,,Ferrous Scrap
Titanium Scrap,₹70/ Kgs,https://www.indiamart.com/proddetail/titanium-scrap-9875180262.html?pos=16&kwd=ferrous,Ferrous Scrap
Carbide Hard Scrap,"₹1,700/ Kg",https://www.indiamart.com/proddetail/carbide-hard-scrap-23653822062.html?pos=17&kwd=ferrous,Ferrous Scrap
Nickel Scrap,"₹1,000/ Kg",https://www.indiamart.com/proddetail/nickel-scrap-23261181573.html?pos=21&kwd=ferrous,Ferrous Scrap
"Powder 99.7% Technical Grade Zinc Dust, 25 Kg,50 Kg",₹325/ Kg,https://www.indiamart.com/proddetail/technical-grade-zinc-dust-4441424412.html?pos=22&kwd=ferrous,Ferrous Scrap
"Copper Nickel Scrap, For Electric Wire, 25 Kg",₹600/ Kg,https://www.indiamart.com/proddetail/copper-nickel-scrap-23839057312.html?pos=24&kwd=ferrous,Ferrous Scrap
Manganese Flakes,₹210/ Kilogram,https://www.indiamart.com/proddetail/manganese-flakes-21953750591.html?pos=25&kwd=ferrous,Ferrous Scrap
"Aluminium Radiator Scrap, For Metal Industry",₹110/ Kg,https://www.indiamart.com/proddetail/aluminium-radiator-scrap-23316274797.html?pos=26&kwd=ferrous,Ferrous Scrap
Inconel Scrap,₹200/ Kilogram,https://www.indiamart.com/proddetail/inconel-scrap-23123123862.html?pos=28&kwd=ferrous,Ferrous Scrap
"Non Ferrous YELLOW Aluminium Bronze Scrap, For Automobile Industry",₹500/ Kg,https://www.indiamart.com/proddetail/aluminium-bronze-scrap-23008877412.html?pos=29&kwd=ferrous,Ferrous Scrap
Titanium Scrap,"₹1,050/ Kg",https://www.indiamart.com/proddetail/titanium-scrap-2850421237373.html?pos=30&kwd=ferrous,Ferrous Scrap
non ferrous scrap,₹200/ Kg,https://www.indiamart.com/proddetail/non-ferrous-scrap-25920900455.html?pos=31&kwd=ferrous,Ferrous Scrap
Brown Brass Scrap,₹535/ Kg,https://www.indiamart.com/proddetail/brown-brass-scrap-26750826397.html?pos=32&kwd=ferrous,Ferrous Scrap
Gun Metal Scrap,₹600/ Kg,https://www.indiamart.com/proddetail/gun-metal-scrap-2850371304933.html?pos=33&kwd=ferrous,Ferrous Scrap
Mild Steel Used Rails Scrap,"₹65,000/ Tonne",https://www.indiamart.com/proddetail/used-rails-scrap-21545342262.html?pos=35&kwd=ferrous,Ferrous Scrap
Tungstan Scrap Solid,"₹1,800/ Kilogram",https://www.indiamart.com/proddetail/tungstan-scrap-solid-22833113033.html?pos=37&kwd=ferrous,Ferrous Scrap
Nickel Scrap,"₹2,300/ Kg",https://www.indiamart.com/proddetail/nickel-scrap-26665516062.html?pos=38&kwd=ferrous,Ferrous Scrap
Horizontal Boring Machine Jobs,"₹1,999/ Hour",https://www.indiamart.com/proddetail/horizontal-boring-machine-jobs-19775593230.html?pos=39&kwd=ferrous,Ferrous Scrap
Stainless Steel 316 L Scrap,₹245/ Kg,https://www.indiamart.com/proddetail/stainless-steel-316-l-scrap-22335793848.html?pos=42&kwd=ferrous,Ferrous Scrap
Tungsten Carbide Scrap,"₹1,850/ Kg",https://www.indiamart.com/proddetail/tungsten-carbide-scrap-2850650563762.html?pos=43&kwd=ferrous,Ferrous Scrap
Tungsten Scrap,"₹2,300/ Kg",https://www.indiamart.com/proddetail/tungsten-scrap-23052315297.html?pos=44&kwd=ferrous,Ferrous Scrap
"Mild Steel Ms Skull Scrap, For Metal Industry, Packaging Type: Loose","₹28,000/ Tonne",https://www.indiamart.com/proddetail/ms-skull-scrap-2850315998062.html?pos=48&kwd=ferrous,Ferrous Scrap
Brass Scrap,₹490/ Kg,https://www.indiamart.com/proddetail/brass-scrap-2851626259712.html?pos=49&kwd=ferrous,Ferrous Scrap
Silicon Carbide Scrap,"₹1,200/ Kg",https://www.indiamart.com/proddetail/silicon-carbide-scrap-21186132112.html?pos=50&kwd=ferrous,Ferrous Scrap
Tungsten Wire Scrap,"₹1,650/ Kg",https://www.indiamart.com/proddetail/tungsten-wire-scrap-20037752230.html?pos=51&kwd=ferrous,Ferrous Scrap
Inconel 625 825 Grade Scrap,"₹1,800/ Kilogram",https://www.indiamart.com/proddetail/inconel-625-825-grade-scrap-10267223297.html?pos=52&kwd=ferrous,Ferrous Scrap
Gunmetal Scrap,₹550/ Kg,https://www.indiamart.com/proddetail/gunmetal-scrap-23083574630.html?pos=54&kwd=ferrous,Ferrous Scrap
Cobalt Chips,"₹8,000/ onwards",https://www.indiamart.com/proddetail/cobalt-chips-21332786033.html?pos=56&kwd=ferrous,Ferrous Scrap
"Cast Iron Scrap, For Foundry Industry",₹39/ Kg,https://www.indiamart.com/proddetail/cast-iron-scrap-20629118791.html?pos=57&kwd=ferrous,Ferrous Scrap
Iron Used Rail Scrap R50 R65,₹640/ Kg,https://www.indiamart.com/proddetail/used-rail-scrap-r50-r65-23247367330.html?pos=58&kwd=ferrous,Ferrous Scrap
Brass Metal Scrap,₹450/ Kg,https://www.indiamart.com/proddetail/brass-metal-scrap-27018238397.html?pos=60&kwd=ferrous,Ferrous Scrap
Cast Iron Scraps,₹29/ Kg,https://www.indiamart.com/proddetail/cast-iron-scraps-2851559576673.html?pos=63&kwd=ferrous,Ferrous Scrap
Magnesium Metal Scrap,₹150/ Kg,https://www.indiamart.com/proddetail/magnesium-metal-scrap-27070888962.html?pos=64&kwd=ferrous,Ferrous Scrap
"Insulator Silicone Scrap, For Grinding",₹30/ Kilogram,https://www.indiamart.com/proddetail/insulator-silicone-scrap-20271114533.html?pos=65&kwd=ferrous,Ferrous Scrap
ALUMINIUM DIRTY RADIATOR SCRAP,₹115/ Kg,,Ferrous Scrap
"Nickel Solid Scrap, Grade Standard: 205, 8.9g/cm3","₹1,500/ Kg",https://www.indiamart.com/proddetail/nickel-solid-scrap-26153949588.html?pos=68&kwd=ferrous,Ferrous Scrap
"GI Sheets Scrap, Packaging Type: Galwanised",₹70/ Kg,https://www.indiamart.com/proddetail/gi-sheets-scrap-23727656333.html?pos=70&kwd=ferrous,Ferrous Scrap
"Stainless Steel Inconel X-750 Pipe, For Utilities Water","₹1,200/ KG",https://www.indiamart.com/proddetail/inconel-x-750-pipe-24012480712.html?pos=71&kwd=ferrous,Ferrous Scrap
Industrial Cobalt Scrap,₹500/ Kilogram,https://www.indiamart.com/proddetail/industrial-cobalt-scrap-20270965588.html?pos=72&kwd=ferrous,Ferrous Scrap
"Solder scrap, Packaging Type: Packet",₹99/ Kg,https://www.indiamart.com/proddetail/solder-scrap-25704428473.html?pos=74&kwd=ferrous,Ferrous Scrap
"0.85 Aluminum Foil Scrap, 50 Kg",₹75/ Kg,https://www.indiamart.com/proddetail/aluminum-foil-scrap-2851752243430.html?pos=75&kwd=ferrous,Ferrous Scrap
"Rectangular Alang Ship Yard Plate, Thickness: 6mm to 100mm, Size: Full Size",₹50/ Kg,https://www.indiamart.com/proddetail/alang-ship-yard-plate-2850333738673.html?pos=76&kwd=ferrous,Ferrous Scrap
Non Ferrous Scrap Metal,"₹2,000/ Kg",https://www.indiamart.com/proddetail/non-ferrous-scrap-metal-2869281248.html?pos=78&kwd=ferrous,Ferrous Scrap
"Silver Non Ferrous Aluminium Die Casting Scrap, For Automobile Industry",₹155/ Kg,https://www.indiamart.com/proddetail/non-ferrous-aluminium-die-casting-scrap-21799469597.html?pos=79&kwd=ferrous,Ferrous Scrap
"Industrial Nickel Scrap, 25","₹1,400/ Kg",https://www.indiamart.com/proddetail/industrial-nickel-scrap-2849755224755.html?pos=81&kwd=ferrous,Ferrous Scrap
Nicrome Nichrome Scrap,"₹1,300/ Kilogram",https://www.indiamart.com/proddetail/nichrome-scrap-15430165448.html?pos=82&kwd=ferrous,Ferrous Scrap
MS Rail Scrap,₹41/ Kg,https://www.indiamart.com/proddetail/ms-rail-scrap-21645370548.html?pos=83&kwd=ferrous,Ferrous Scrap
Inconel 800 Scrap,₹450/ Kg,https://www.indiamart.com/proddetail/inconel-800-scrap-26041249073.html?pos=84&kwd=ferrous,Ferrous Scrap
Tungsten Scrap,"₹2,200/ Kg",https://www.indiamart.com/proddetail/tungsten-scrap-23932802362.html?pos=85&kwd=ferrous,Ferrous Scrap
Nickel Alloy Scrap,"₹1,500/ Kg",https://www.indiamart.com/proddetail/nickel-alloy-scrap-2849670613762.html?pos=87&kwd=ferrous,Ferrous Scrap
Tungsten Scrap,"₹1,850/ Kg",https://www.indiamart.com/proddetail/tungsten-scrap-20266295188.html?pos=88&kwd=ferrous,Ferrous Scrap
"Solid Form Cast Iron Borring, For Foundry Industry",₹38/ Kg,https://www.indiamart.com/proddetail/cast-iron-borring-22083958955.html?pos=90&kwd=ferrous,Ferrous Scrap
"Brass Vilayati Scrap, Size: Medium",₹450/ Kg,https://www.indiamart.com/proddetail/brass-vilayati-scrap-2849325043048.html?pos=91&kwd=ferrous,Ferrous Scrap
Nickel Alloy Scrap,₹40/ Kilogram,https://www.indiamart.com/proddetail/nickel-alloy-scrap-13881162797.html?pos=92&kwd=ferrous,Ferrous Scrap
Cpu Scrap,₹500/ Kilogram,https://www.indiamart.com/proddetail/cpu-scrap-2850343648548.html?pos=93&kwd=ferrous,Ferrous Scrap
Black Iron Ss Metal Scrap,₹20/ Tonne,https://www.indiamart.com/proddetail/ss-metal-scrap-2851534999512.html?pos=94&kwd=ferrous,Ferrous Scrap
"Aluminium Bronze Scrap, 50 Kg",₹450/ Kg,https://www.indiamart.com/proddetail/aluminium-bronze-scrap-2849909112373.html?pos=97&kwd=ferrous,Ferrous Scrap
Overhead Cranes MS Rail Poles,₹46/ Kg,https://www.indiamart.com/proddetail/ms-rail-poles-2851252432633.html?pos=98&kwd=ferrous,Ferrous Scrap
"Nichrome Scrap, 50 Kg","₹1,600/ Kilogram",https://www.indiamart.com/proddetail/nichrome-scrap-2852103009788.html?pos=99&kwd=ferrous,Ferrous Scrap
"Heavy Metal Scraps, For Foundry, 25 Kg",₹42/ Kilogram,https://www.indiamart.com/proddetail/heavy-metal-scraps-19472177688.html?pos=100&kwd=ferrous,Ferrous Scrap
Manganese Scrap,₹56/ Kg,https://www.indiamart.com/proddetail/manganese-scrap-4802703991.html?pos=101&kwd=ferrous,Ferrous Scrap
Titanium Scrap,₹600/ Kg,https://www.indiamart.com/proddetail/titanium-scrap-9917256330.html?pos=102&kwd=ferrous,Ferrous Scrap
"Material Grade: 2507 Steel Tyre Wire Scrap, Bars Offcuts",₹40/ Kg,https://www.indiamart.com/proddetail/steel-tyre-wire-scrap-27043207930.html?pos=103&kwd=ferrous,Ferrous Scrap
Manganese Metal Flakes,₹500/ Kg,https://www.indiamart.com/proddetail/manganese-metal-flakes-2374467512.html?pos=104&kwd=ferrous,Ferrous Scrap
Nickel 201 Fittings,"₹5,000/ Piece",https://www.indiamart.com/proddetail/nickel-201-fittings-21039941462.html?pos=109&kwd=ferrous,Ferrous Scrap
Magnesium Scrap,₹215/ Kg,https://www.indiamart.com/proddetail/magnesium-scrap-26201856555.html?pos=110&kwd=ferrous,Ferrous Scrap
"Gunmetal Scrap, 50 Kg",₹500/ Kilogram,https://www.indiamart.com/proddetail/gunmetal-scrap-20355924491.html?pos=111&kwd=ferrous,Ferrous Scrap
Monel 400 Turning Scrap,₹800/ Kg,https://www.indiamart.com/proddetail/monel-400-turning-scrap-26508932248.html?pos=112&kwd=ferrous,Ferrous Scrap
Manganese Metal Flakes/Briquettes,₹230/ Kilogram,https://www.indiamart.com/proddetail/manganese-metal-flakes-briquettes-1909435997.html?pos=113&kwd=ferrous,Ferrous Scrap
414 Nickel Scrap,"₹1,200/ Kg",https://www.indiamart.com/proddetail/414-nickel-scrap-2851259103748.html?pos=115&kwd=ferrous,Ferrous Scrap
Non Ferrous Aluminium Mixed Scrap,₹158/ Kg,https://www.indiamart.com/proddetail/non-ferrous-aluminium-mixed-scrap-25980198148.html?pos=116&kwd=ferrous,Ferrous Scrap
Inconel 718 Scraps,₹800/ Kilogram,https://www.indiamart.com/proddetail/inconel-718-scraps-4892955973.html?pos=117&kwd=ferrous,Ferrous Scrap
CI Scrap,"₹40,500/ Tonne",https://www.indiamart.com/proddetail/ci-scrap-19006300755.html?pos=118&kwd=ferrous,Ferrous Scrap
TUNGSTEN SCRAP,"₹1,200/ Kg",https://www.indiamart.com/proddetail/tungsten-scrap-25510034691.html?pos=120&kwd=ferrous,Ferrous Scrap
Manganese Metal,₹325/ Kg,https://www.indiamart.com/proddetail/manganese-metal-1247451397.html?pos=121&kwd=ferrous,Ferrous Scrap
Cast Iorn Scrap/ Rolling Scrap,₹50/ Tonne,https://www.indiamart.com/proddetail/cast-iorn-scrap-rolling-scrap-2850837239412.html?pos=122&kwd=ferrous,Ferrous Scrap
GUN METAL SCRAP,₹498/ Kg,,Ferrous Scrap
Nickel Chura Scrap,"₹1,500/ Kilogram",https://www.indiamart.com/proddetail/nickel-chura-scrap-26146662333.html?pos=126&kwd=ferrous,Ferrous Scrap
Gunmetal Scrap,₹500/ Kg,https://www.indiamart.com/proddetail/gunmetal-scrap-24238641033.html?pos=128&kwd=ferrous,Ferrous Scrap
"Gray Scrap Material, For Machinery",₹25/ Metric Ton,https://www.indiamart.com/proddetail/scrap-material-24299415873.html?pos=129&kwd=ferrous,Ferrous Scrap
Imported Iron Heavy Melting Scrap,"₹36,000/ Tonne",https://www.indiamart.com/proddetail/heavy-melting-scrap-2850577522991.html?pos=131&kwd=ferrous,Ferrous Scrap
"Galvanised Iron G.I Sheet cutting (scrap), Packaging Type: Usually Sold Unpacked",₹56/ Kg,https://www.indiamart.com/proddetail/g-i-sheet-cutting-scrap-22454823430.html?pos=133&kwd=ferrous,Ferrous Scrap
Nickel Scrap,"₹2,700/ Kg",https://www.indiamart.com/proddetail/nickel-scrap-25515127712.html?pos=135&kwd=ferrous,Ferrous Scrap
CRC Dal Scrap,"₹42,000/ Metric",https://www.indiamart.com/proddetail/crc-dal-scrap-17664135262.html?pos=137&kwd=ferrous,Ferrous Scrap
Titanium Metal Scrap,₹400/ Kg,https://www.indiamart.com/proddetail/titanium-metal-scrap-2851258163412.html?pos=138&kwd=ferrous,Ferrous Scrap
"Titanium Scrap, Packaging Type: Bag",₹250/ Kg,https://www.indiamart.com/proddetail/titanium-scrap-25697538988.html?pos=139&kwd=ferrous,Ferrous Scrap
NICKEL STAINLESS STEEL Scrap For Aluminum casting,₹230/ Kilogram,https://www.indiamart.com/proddetail/nickel-stainless-steel-scrap-for-aluminum-casting-2851088982173.html?pos=140&kwd=ferrous,Ferrous Scrap
Nickel Scrap,₹650/ Kilogram,https://www.indiamart.com/proddetail/nickel-scrap-3468524497.html?pos=144&kwd=ferrous,Ferrous Scrap
"silicon scrap, For Industrial, Bundle Size: Grinding",₹25/ Kg,https://www.indiamart.com/proddetail/silicon-scrap-22365413130.html?pos=145&kwd=ferrous,Ferrous Scrap
Carbide Scrap,"₹1,775/ Kg",https://www.indiamart.com/proddetail/carbide-scrap-27548515730.html?pos=146&kwd=ferrous,Ferrous Scrap
Pure Manganese Flakes,₹515/ Kg,https://www.indiamart.com/proddetail/pure-manganese-flakes-24296225197.html?pos=147&kwd=ferrous,Ferrous Scrap
Manganese Metal Flakes,₹195/ Kg,https://www.indiamart.com/proddetail/manganese-metal-flakes-19522927088.html?pos=148&kwd=ferrous,Ferrous Scrap
Unused Mobile PCB Scrap,₹550/ Kg,https://www.indiamart.com/proddetail/mobile-pcb-scrap-unused-2848993036930.html?pos=150&kwd=ferrous,Ferrous Scrap
"Mild Steel Hms 1 2 Scrap, For Metal Industry, Packaging Type: Loose",₹30/ Kg,https://www.indiamart.com/proddetail/hms-1-2-scrap-2850472509173.html?pos=152.1&kwd=ferrous,Ferrous Scrap
Manganese Metal Flakes,₹205/ Kg,https://www.indiamart.com/proddetail/manganese-metal-flakes-2851073817130.html?pos=153&kwd=ferrous,Ferrous Scrap
"Titanium Sheet Plate G2 Scrap, Packaging Type: Bundle",₹600/ Kg,https://www.indiamart.com/proddetail/titanium-sheet-plate-g2-scrap-23274923162.html?pos=154&kwd=ferrous,Ferrous Scrap
Manganese Scrap,₹25/ Metric Ton,https://www.indiamart.com/proddetail/manganese-scrap-20865008691.html?pos=155&kwd=ferrous,Ferrous Scrap
HMS Scrap,₹30/ Kilogram,https://www.indiamart.com/proddetail/hms-scrap-20456211562.html?pos=158&kwd=ferrous,Ferrous Scrap
"Copper Scrap Air Conditioner, 100 Kg","₹5,000/ Piece",https://www.indiamart.com/proddetail/scrap-air-conditioner-2851804498662.html?pos=159&kwd=ferrous,Ferrous Scrap
Powder Scrap Melt,₹40/ Kilogram,https://www.indiamart.com/proddetail/scrap-melt-2963678848.html?pos=160&kwd=ferrous,Ferrous Scrap
Molybdenum Scrap,₹500/ Kilogram,https://www.indiamart.com/proddetail/molybdenum-scrap-1211531188.html?pos=162&kwd=ferrous,Ferrous Scrap
Brass Honey Scrap,₹320/ Kg,https://www.indiamart.com/proddetail/brass-honey-scrap-23179177897.html?pos=164&kwd=ferrous,Ferrous Scrap
Nickel Scrap,₹136/ Kilogram,https://www.indiamart.com/proddetail/nickel-scrap-7540886388.html?pos=165&kwd=ferrous,Ferrous Scrap
Nickel Scrap,"₹1,000/ kg",https://www.indiamart.com/proddetail/nickel-scrap-21301658291.html?pos=166&kwd=ferrous,Ferrous Scrap
"Crc Scrap, For Casting And Foundry Industry","₹50,000/ Ton",https://www.indiamart.com/proddetail/crc-scrap-20807126391.html?pos=167&kwd=ferrous,Ferrous Scrap
Heavy Metal Hm300,"₹10,000/ TONNE",https://www.indiamart.com/proddetail/heavy-metal-hm300-7317409297.html?pos=168&kwd=ferrous,Ferrous Scrap
Nickel White Screen Scrap,₹980/ Kg,https://www.indiamart.com/proddetail/nickel-white-screen-scrap-20982092262.html?pos=169&kwd=ferrous,Ferrous Scrap
Cobalt Scrap,₹50/ Kilogram,https://www.indiamart.com/proddetail/cobalt-scrap-18959053788.html?pos=170&kwd=ferrous,Ferrous Scrap
Cadmium Sheet Scrape,₹300/ Kilogram,https://www.indiamart.com/proddetail/cadmium-sheet-scrape-17379539497.html?pos=172&kwd=ferrous,Ferrous Scrap
Silicone Rubber Scrap,₹40/ Kilogram,https://www.indiamart.com/proddetail/silicone-rubber-scrap-2850678313930.html?pos=173&kwd=ferrous,Ferrous Scrap
Magnesium Metal Scrap,₹205/ Kg,https://www.indiamart.com/proddetail/magnesium-metal-scrap-26016872388.html?pos=174&kwd=ferrous,Ferrous Scrap
Stainless Steel V Groove Slide Gate Wheel,₹115/ Kg,https://www.indiamart.com/proddetail/v-groove-slide-gate-wheel-19237454888.html?pos=175&kwd=ferrous,Ferrous Scrap
Ss Scrap Mix(304.204),₹100/ Kg,https://www.indiamart.com/proddetail/ss-scrap-mix-304-204-2851315318288.html?pos=177&kwd=ferrous,Ferrous Scrap
