category,city,mean,min,max,median
aluminium-scrap,Tiruvallur ,156.0,156.0,156.0,156.0
aluminium-scrap,Tiruvannamalai ,180.0,180.0,180.0,180.0
aluminium-scrap,"Trans Yamuna Colony Phase 2, Agra ",195.0,195.0,195.0,195.0
aluminium-scrap,"Tri Nagar, New Delhi ",85.0,85.0,85.0,85.0
aluminium-scrap,Udaipur ,150.0,150.0,150.0,150.0
aluminium-scrap,"Uttam Nagar, New Delhi ",100.0,100.0,100.0,100.0
aluminium-scrap,Vadodara ,176.25,80.0,250.0,187.5
aluminium-scrap,"Vadva, Bhavnagar ",120.0,120.0,120.0,120.0
aluminium-scrap,Valsad ,165.0,110.0,220.0,165.0
aluminium-scrap,"Vapi, Dist. Valsad ",180.0,170.0,190.0,180.0
aluminium-scrap,"Vasai, Dist. Thane ",180.0,180.0,180.0,180.0
aluminium-scrap,"Vatva GIDC, Ahmedabad ",116.0,116.0,116.0,116.0
aluminium-scrap,"Velachery, Chennai ",93.0,93.0,93.0,93.0
aluminium-scrap,"Vidyadhar Nagar, Jaipur ",270.0,270.0,270.0,270.0
aluminium-scrap,"Vijayanagar, Bengaluru ",195.0,195.0,195.0,195.0
aluminium-scrap,"Virudhachalam, Dist. Cuddalore ",70.0,70.0,70.0,70.0
aluminium-scrap,"Vuda Colony, Visakhapatnam ",80.0,80.0,80.0,80.0
aluminium-scrap,"WB , Jharkhand And Odisha All over India, Giridih, Dist. Giridh ",30.0,30.0,30.0,30.0
aluminium-scrap,Yavatmal ,120.0,120.0,120.0,120.0
aluminium-scrap,"Yeswanthapura Hobli, Bengaluru ",135.0,135.0,135.0,135.0
aluminium-scrap,"bhilai, Raipur ",100.0,100.0,100.0,100.0
aluminium-scrap,"kamalvihar burari, Delhi ",40.0,40.0,40.0,40.0
aluminium-scrap,"kathawada indore highway, Ahmedabad ",175.0,175.0,175.0,175.0
aluminium-scrap,"katraj, Pune ",130.0,130.0,130.0,130.0
aluminium-scrap,"kesharbagh, Lucknow ",120.0,120.0,120.0,120.0
aluminium-scrap,"light industrial area, Bhilai ",200.0,200.0,200.0,200.0
aluminium-scrap,"makhan majra, Chandigarh ",181.0,181.0,181.0,181.0
aluminium-scrap,"nagloi, Delhi ",207.0,207.0,207.0,207.0
aluminium-scrap,"pandav nagar, New Delhi ",190.0,190.0,190.0,190.0
aluminium-scrap,"santej, Ahmedabad ",86.0,86.0,86.0,86.0
aluminium-scrap,"vastrapur, Ahmedabad ",90.0,90.0,90.0,90.0
aluminium-wheel-scrap,Ahmedabad ,212.75,190.0,246.0,207.5
aluminium-wheel-scrap,Delhi ,187.0,187.0,187.0,187.0
aluminium-wheel-scrap,Faridabad ,178.5,162.0,195.0,178.5
aluminium-wheel-scrap,"Gandhidham, Dist. Kachchh ",170.0,170.0,170.0,170.0
aluminium-wheel-scrap,"Garhi Bolni Road, Rewari ",210.0,210.0,210.0,210.0
aluminium-wheel-scrap,Ghaziabad ,120.0,120.0,120.0,120.0
aluminium-wheel-scrap,"Khatauli, Dist. Muzaffarnagar ",220.0,220.0,220.0,220.0
aluminium-wheel-scrap,Ludhiana ,190.0,190.0,190.0,190.0
aluminium-wheel-scrap,"Madri, Udaipur ",140.0,140.0,140.0,140.0
aluminium-wheel-scrap,"Mathura Road, Faridabad ",225.0,225.0,225.0,225.0
aluminium-wheel-scrap,"Mysore, Dist. Mysuru ",215.0,215.0,215.0,215.0
aluminium-wheel-scrap,"Nangloi, Delhi ",220.0,220.0,220.0,220.0
aluminium-wheel-scrap,"Noida, Dist. Gautam Buddha Nagar ",210.0,210.0,210.0,210.0
aluminium-wheel-scrap,"North East, New Delhi ",188.0,188.0,188.0,188.0
aluminium-wheel-scrap,"Odhav Road, Ahmedabad ",185.0,185.0,185.0,185.0
aluminium-wheel-scrap,"Pollachi, Dist. Coimbatore ",165.0,165.0,165.0,165.0
aluminium-wheel-scrap,Pune ,155.0,150.0,160.0,155.0
aluminium-wheel-scrap,Rajkot ,355.0,355.0,355.0,355.0
aluminium-wheel-scrap,"Sohna, Dist. Gurugram ",185.0,185.0,185.0,185.0
aluminum-bronze-scrap,Ahmedabad ,640.0,640.0,640.0,640.0
aluminum-bronze-scrap,Bengaluru ,300.0,170.0,500.0,230.0
aluminum-bronze-scrap,Bhavnagar ,551.6666666666666,450.0,605.0,600.0
aluminum-bronze-scrap,"Bhuleshwar, Mumbai ",550.0,550.0,550.0,550.0
aluminum-bronze-scrap,"Dared, Jamnagar ",450.0,450.0,450.0,450.0
aluminum-bronze-scrap,"Gayatri Nagar Main Road, Rajkot ",505.0,505.0,505.0,505.0
aluminum-bronze-scrap,Howrah ,610.0,610.0,610.0,610.0
aluminum-bronze-scrap,"Industrial Area, Jalandhar ",550.0,550.0,550.0,550.0
aluminum-bronze-scrap,Jamnagar ,600.0,600.0,600.0,600.0
aluminum-bronze-scrap,Koppal ,350.0,350.0,350.0,350.0
aluminum-bronze-scrap,"Kumbharwada, Bhavnagar ",550.0,550.0,550.0,550.0
aluminum-bronze-scrap,Meerut ,520.0,520.0,520.0,520.0
aluminum-bronze-scrap,"Mysore, Dist. Mysuru ",600.0,600.0,600.0,600.0
aluminum-bronze-scrap,"Paschim Vihar, New Delhi ",285.0,285.0,285.0,285.0
aluminum-bronze-scrap,Puri ,220.0,220.0,220.0,220.0
aluminum-bronze-scrap,Thane ,630.0,630.0,630.0,630.0
aluminum-casting-scrap,Ahmedabad ,145.2,120.0,163.0,150.0
aluminum-casting-scrap,Bhavnagar ,165.0,165.0,165.0,165.0
aluminum-casting-scrap,"Bhilad, Dist. Valsad ",150.0,150.0,150.0,150.0
aluminum-casting-scrap,Faridabad ,190.0,160.0,220.0,190.0
aluminum-casting-scrap,"GIDC Kabilpore, Navsari ",136.0,136.0,136.0,136.0
aluminum-casting-scrap,"GIDC, Vapi, Dist. Valsad ",96.0,96.0,96.0,96.0
aluminum-casting-scrap,"Gandhidham, Dist. Kachchh ",156.0,156.0,156.0,156.0
aluminum-casting-scrap,Howrah ,175.0,175.0,175.0,175.0
aluminum-casting-scrap,"Industrial Area, Jalandhar ",160.0,160.0,160.0,160.0
aluminum-casting-scrap,"Madri, Udaipur ",175.0,175.0,175.0,175.0
aluminum-casting-scrap,"Minto Park, Kolkata ",150.0,150.0,150.0,150.0
aluminum-casting-scrap,"NAGAPUR, Ahmednagar, Dist. Ahmed Nagar ",145.0,145.0,145.0,145.0
aluminum-casting-scrap,"Nangloi, Delhi ",185.0,185.0,185.0,185.0
aluminum-casting-scrap,"New Delhi, Delhi ",175.0,175.0,175.0,175.0
aluminum-casting-scrap,"Noida, Dist. Gautam Buddha Nagar ",120.0,120.0,120.0,120.0
aluminum-casting-scrap,"Odhav Road, Ahmedabad ",155.0,155.0,155.0,155.0
aluminum-casting-scrap,Palwal ,200.0,200.0,200.0,200.0
aluminum-casting-scrap,Pune ,112.5,100.0,125.0,112.5
aluminum-casting-scrap,Rajkot ,167.0,167.0,167.0,167.0
aluminum-casting-scrap,"Virudhachalam, Dist. Cuddalore ",120.0,120.0,120.0,120.0
aluminum-casting-scrap,"dahisar mori , old mumbai pune road, Thane ",142.0,142.0,142.0,142.0
aluminum-casting-scrap,"kesharbagh, Lucknow ",110.0,110.0,110.0,110.0
aluminum-plates-scrap,"Ambawadi, Ahmedabad ",118.2,118.2,118.2,118.2
aluminum-plates-scrap,Amritsar ,177.0,177.0,177.0,177.0
aluminum-plates-scrap,"Bagmugaliya, Bhopal ",110.0,110.0,110.0,110.0
aluminum-plates-scrap,"Balanagar, Hyderabad ",33.0,33.0,33.0,33.0
aluminum-plates-scrap,"Bawal, Rewari ",120.0,120.0,120.0,120.0
aluminum-plates-scrap,"Beawar, Dist. Ajmer ",250.0,250.0,250.0,250.0
aluminum-plates-scrap,"Behat, Dist. Saharanpur ",125.0,125.0,125.0,125.0
aluminum-plates-scrap,Bengaluru ,182.0,138.0,210.0,190.0
aluminum-plates-scrap,"Birsanagar, Pune ",155.0,155.0,155.0,155.0
aluminum-plates-scrap,"Brahmanpuri Mohalla, Khargone, Dist. West Nimar ",500.0,500.0,500.0,500.0
aluminum-plates-scrap,"Bulandshahr Road Industrial Area, Ghaziabad ",56.0,56.0,56.0,56.0
aluminum-plates-scrap,Chennai ,45.0,45.0,45.0,45.0
aluminum-plates-scrap,"Deoband, Dist. Saharanpur ",134.0,134.0,134.0,134.0
aluminum-plates-scrap,"Dhela Basti, Kashipur, Dist. Udham Singh Nagar ",105.0,105.0,105.0,105.0
aluminum-plates-scrap,"Edathala, Aluva, Dist. Ernakulam ",110.0,110.0,110.0,110.0
aluminum-plates-scrap,Etawah ,150.0,150.0,150.0,150.0
aluminum-plates-scrap,Faridabad ,311.3333333333333,122.0,634.0,178.0
aluminum-plates-scrap,Fatehgarh Sahib ,125.0,125.0,125.0,125.0
aluminum-plates-scrap,"Gayatri Nagar Main Road, Rajkot ",130.0,130.0,130.0,130.0
aluminum-plates-scrap,"Girgaon, Mumbai ",145.0,145.0,145.0,145.0
aluminum-plates-scrap,"Gurgaon, Dist. Gurugram ",120.0,120.0,120.0,120.0
aluminum-plates-scrap,Howrah ,190.0,190.0,190.0,190.0
aluminum-plates-scrap,Hyderabad ,64.0,28.0,100.0,64.0
aluminum-plates-scrap,Indore ,177.0,177.0,177.0,177.0
aluminum-plates-scrap,"Jahangirpuri Industrial Area, New Delhi ",80.0,80.0,80.0,80.0
aluminum-plates-scrap,"Kadipur, Gurgaon, Dist. Gurugram ",124.0,124.0,124.0,124.0
aluminum-plates-scrap,"Karvad, Valsad ",125.0,125.0,125.0,125.0
aluminum-plates-scrap,"Khanna, Dist. Ludhiana ",250.0,250.0,250.0,250.0
aluminum-plates-scrap,"Khizrabad Colony, Indore ",132.0,132.0,132.0,132.0
aluminum-plates-scrap,Kolhapur ,268.5,38.0,499.0,268.5
aluminum-plates-scrap,Kolkata ,199.0,199.0,199.0,199.0
aluminum-plates-scrap,"Kuchera, Nagaur ",120.0,120.0,120.0,120.0
aluminum-plates-scrap,"Lado Sarai, Delhi ",125.0,125.0,125.0,125.0
aluminum-plates-scrap,"Lelwa, Howrah ",146.0,146.0,146.0,146.0
aluminum-plates-scrap,"Lohgaon, Pune ",150.0,150.0,150.0,150.0
aluminum-plates-scrap,"Lokmanya Nagar, Ichalakaranji, Dist. Kolhapur ",140.0,140.0,140.0,140.0
aluminum-plates-scrap,Ludhiana ,190.0,190.0,190.0,190.0
aluminum-plates-scrap,"M. G Road, New Delhi ",110.0,110.0,110.0,110.0
aluminum-plates-scrap,"Maharashtra,India, Nagpur ",110.0,110.0,110.0,110.0
aluminum-plates-scrap,"Mirzapur cum Vindhyachal, Dist. Mirzapur ",156.0,156.0,156.0,156.0
aluminum-plates-scrap,"Mominpura, Nagpur ",95.0,95.0,95.0,95.0
aluminum-plates-scrap,Mumbai ,268.75,100.0,580.0,197.5
aluminum-plates-scrap,Muzaffarnagar ,175.0,175.0,175.0,175.0
aluminum-plates-scrap,"Nadiad, Dist. Kheda ",202.0,202.0,202.0,202.0
aluminum-plates-scrap,Nagpur ,65.0,65.0,65.0,65.0
aluminum-plates-scrap,"Nala Sopara, Dist. Thane ",115.0,115.0,115.0,115.0
aluminum-plates-scrap,New Delhi ,310.0,120.0,500.0,310.0
aluminum-plates-scrap,"New Delhi, Delhi ",194.0,194.0,194.0,194.0
aluminum-plates-scrap,"New Mustafabad, Delhi ",131.0,131.0,131.0,131.0
aluminum-plates-scrap,"Nihalpura, Indore ",170.0,170.0,170.0,170.0
aluminum-plates-scrap,"Noida, Dist. Gautam Buddha Nagar ",116.0,110.0,122.0,116.0
aluminum-plates-scrap,"North East, New Delhi ",155.0,155.0,155.0,155.0
aluminum-plates-scrap,"Odhav, Ahmedabad ",92.0,92.0,92.0,92.0
aluminum-plates-scrap,"Peddapuram, Dist. East Godavari ",200.0,200.0,200.0,200.0
aluminum-plates-scrap,"Phaltan Road, Pune ",135.0,135.0,135.0,135.0
aluminum-plates-scrap,"Powai, Mumbai ",40.0,40.0,40.0,40.0
aluminum-plates-scrap,"Rajendra Nagar, Hyderabad ",110.0,110.0,110.0,110.0
aluminum-plates-scrap,Rajkot ,150.5,106.0,195.0,150.5
aluminum-plates-scrap,Rangareddy ,160.0,160.0,160.0,160.0
aluminum-plates-scrap,"Saket, New Delhi ",150.0,150.0,150.0,150.0
aluminum-plates-scrap,"Satguru Enclave Molahera, Gurugram ",80.0,80.0,80.0,80.0
aluminum-plates-scrap,"Sector 19, Lucknow ",80.0,80.0,80.0,80.0
aluminum-plates-scrap,"Shah Saheb Gutta, Gadwal ",100.0,100.0,100.0,100.0
aluminum-plates-scrap,"Shimla Puri, Ludhiana ",90.0,90.0,90.0,90.0
aluminum-plates-scrap,"Sirhind Side,G T Road,Mandi, Mandi Gobindgarh, Dist. Fatehgarh Sahib ",170.0,170.0,170.0,170.0
aluminum-plates-scrap,Sonipat ,200.0,200.0,200.0,200.0
aluminum-plates-scrap,Thane ,145.0,110.0,180.0,145.0
aluminum-plates-scrap,"Thane West, Mumbai ",78.0,78.0,78.0,78.0
aluminum-plates-scrap,"Thinda, Erode ",150.0,150.0,150.0,150.0
aluminum-plates-scrap,Tiruvallur ,178.0,156.0,200.0,178.0
aluminum-plates-scrap,"Varachha, Surat ",110.0,110.0,110.0,110.0
aluminum-plates-scrap,"Vatva GIDC, Ahmedabad ",125.0,125.0,125.0,125.0
aluminum-plates-scrap,Visakhapatnam ,197.5,195.0,200.0,197.5
aluminum-plates-scrap,"Vki, Jaipur ",500.0,500.0,500.0,500.0
aluminum-plates-scrap,Yamuna Nagar ,160.0,160.0,160.0,160.0
aluminum-plates-scrap,"Zahirabad, Dist. Medak ",160.0,160.0,160.0,160.0
aluminum-plates-scrap,"alang, Bhavnagar ",28.0,28.0,28.0,28.0
aluminum-plates-scrap,"bhilai, Raipur ",90.0,90.0,90.0,90.0
aluminum-plates-scrap,"santej, Ahmedabad ",85.0,85.0,85.0,85.0
aluminum-ubc-scrap,Ahmedabad ,150.25,125.0,210.0,133.0
aluminum-ubc-scrap,Bengaluru ,135.0,135.0,135.0,135.0
aluminum-ubc-scrap,Faridabad ,142.5,120.0,200.0,125.0
aluminum-ubc-scrap,Ghaziabad ,250.0,250.0,250.0,250.0
aluminum-ubc-scrap,"Kalol, Dist. Gandhi Nagar ",135.0,135.0,135.0,135.0
aluminum-ubc-scrap,"Madri, Udaipur ",95.0,95.0,95.0,95.0
aluminum-ubc-scrap,"Mathura Road, Faridabad ",175.0,175.0,175.0,175.0
aluminum-ubc-scrap,"Memnagar, Ahmedabad ",200.0,200.0,200.0,200.0
aluminum-ubc-scrap,"Minto Park, Kolkata ",144.0,144.0,144.0,144.0
aluminum-ubc-scrap,"Nangloi, Delhi ",130.0,130.0,130.0,130.0
aluminum-ubc-scrap,Nashik ,180.0,180.0,180.0,180.0
aluminum-ubc-scrap,New Delhi ,148.0,148.0,148.0,148.0
aluminum-ubc-scrap,"New Delhi, Delhi ",189.0,189.0,189.0,189.0
aluminum-ubc-scrap,"New Naroda, Ahmedabad ",135.0,135.0,135.0,135.0
aluminum-ubc-scrap,"Noida, Dist. Gautam Buddha Nagar ",135.0,135.0,135.0,135.0
aluminum-ubc-scrap,"North East, New Delhi ",142.0,142.0,142.0,142.0
aluminum-ubc-scrap,"Odhav Road, Ahmedabad ",130.0,130.0,130.0,130.0
aluminum-ubc-scrap,Palwal ,135.0,135.0,135.0,135.0
aluminum-ubc-scrap,Rajkot ,166.5,158.0,175.0,166.5
aluminum-ubc-scrap,"Thane West, Mumbai ",95.0,95.0,95.0,95.0
aluminum-ubc-scrap,Tiruvallur ,160.0,160.0,160.0,160.0
aluminum-wire-scrap,"94 Kalbadevi Road, Mumbai ",205.0,205.0,205.0,205.0
aluminum-wire-scrap,Ahmedabad ,194.33333333333334,180.0,220.0,183.0
aluminum-wire-scrap,Bengaluru ,194.0,194.0,194.0,194.0
aluminum-wire-scrap,Bhavnagar ,200.0,200.0,200.0,200.0
aluminum-wire-scrap,"Chandawadi, Mumbai ",308.0,308.0,308.0,308.0
aluminum-wire-scrap,Chandigarh ,250.0,250.0,250.0,250.0
aluminum-wire-scrap,Faridabad ,203.33333333333334,175.0,230.0,205.0
aluminum-wire-scrap,"Garhi Bolni Road, Rewari ",198.0,198.0,198.0,198.0
aluminum-wire-scrap,Hyderabad ,203.0,203.0,203.0,203.0
aluminum-wire-scrap,Jaipur ,197.0,197.0,197.0,197.0
aluminum-wire-scrap,Jamnagar ,180.0,180.0,180.0,180.0
aluminum-wire-scrap,"Madri, Udaipur ",105.0,105.0,105.0,105.0
aluminum-wire-scrap,"Memnagar, Ahmedabad ",200.0,200.0,200.0,200.0
aluminum-wire-scrap,"NAGAPUR, Ahmednagar, Dist. Ahmed Nagar ",180.0,180.0,180.0,180.0
aluminum-wire-scrap,New Delhi ,205.0,205.0,205.0,205.0
aluminum-wire-scrap,"Noida, Dist. Gautam Buddha Nagar ",185.0,185.0,185.0,185.0
aluminum-wire-scrap,"Panathur, Bengaluru ",145.0,145.0,145.0,145.0
aluminum-wire-scrap,"Phulpur Azamgarh District, Dist. Azamgarh ",220.0,220.0,220.0,220.0
aluminum-wire-scrap,Rajkot ,322.5,220.0,425.0,322.5
aluminum-wire-scrap,Tiruvallur ,160.0,160.0,160.0,160.0
aluminum-wire-scrap,Valsad ,180.0,180.0,180.0,180.0
aluminum-wire-scrap,"kesharbagh, Lucknow ",200.0,200.0,200.0,200.0
aluminum-wire-scrap,"odhav, Ahmedabad ",200.0,200.0,200.0,200.0
automobile-scrap,Ahmedabad ,155.5,31.0,280.0,155.5
automobile-scrap,"Andra Pradesh, Kadapa, Dist. Cuddapah ",100.0,100.0,100.0,100.0
automobile-scrap,"Baba Hari Dass Nagar, Tikri Kalan, Delhi ",160.0,160.0,160.0,160.0
automobile-scrap,"Baddi, Dist. Solan ",66.0,66.0,66.0,66.0
automobile-scrap,"Baleshwar, Dist. Baleswar ",35.0,35.0,35.0,35.0
automobile-scrap,"Bellary, Dist. Ballari ",35.0,35.0,35.0,35.0
automobile-scrap,Bengaluru ,40.0,40.0,40.0,40.0
automobile-scrap,Bhavnagar ,120.0,120.0,120.0,120.0
automobile-scrap,Bhawani Mandi ,70.0,70.0,70.0,70.0
automobile-scrap,"Bhilai, Dist. Durg ",25.0,25.0,25.0,25.0
automobile-scrap,"Bhiwadi, Dist. Alwar ",55.0,55.0,55.0,55.0
automobile-scrap,Bhopal ,50.0,50.0,50.0,50.0
automobile-scrap,Chennai ,84.0,34.0,180.0,38.0
automobile-scrap,"Dared, Jamnagar ",430.0,430.0,430.0,430.0
automobile-scrap,"Darukhana, Mumbai ",22.0,22.0,22.0,22.0
automobile-scrap,"Dediyasan, Mehsana ",90.0,90.0,90.0,90.0
automobile-scrap,Delhi ,95.0,35.0,210.0,40.0
automobile-scrap,Durg ,175.0,175.0,175.0,175.0
automobile-scrap,"Etah Dehat, Etah ",45.0,45.0,45.0,45.0
automobile-scrap,Faridabad ,131.25,90.0,160.0,137.5
automobile-scrap,"GIDC, Chhatral INA, Dist. Gandhi Nagar ",22.0,22.0,22.0,22.0
automobile-scrap,"Gandhidham, Dist. Kachchh ",98.25,21.5,175.0,98.25
automobile-scrap,Ghaziabad ,90.0,90.0,90.0,90.0
automobile-scrap,"Goregaon (east), Mumbai ",140.0,140.0,140.0,140.0
automobile-scrap,Howrah ,50.0,50.0,50.0,50.0
automobile-scrap,"Hubli, Dist. Dharwad ",37.0,37.0,37.0,37.0
automobile-scrap,Hyderabad ,154.5,29.0,280.0,154.5
automobile-scrap,"Indiranagar, Bengaluru ",30.0,30.0,30.0,30.0
automobile-scrap,Jaipur ,24.0,24.0,24.0,24.0
automobile-scrap,"Jubilee Hills, Hyderabad ",40.0,40.0,40.0,40.0
automobile-scrap,"Kabadi Market, Rajkot ",346.0,346.0,346.0,346.0
automobile-scrap,Kanchipuram ,40.0,40.0,40.0,40.0
automobile-scrap,"Kokarajhar, Dist. Kokrajhar ",37.0,37.0,37.0,37.0
automobile-scrap,Kozhikode ,40.0,40.0,40.0,40.0
automobile-scrap,"Kumbharwada, Mumbai ",70.0,70.0,70.0,70.0
automobile-scrap,"Main Road Focal Point, Ludhiana ",122.0,122.0,122.0,122.0
automobile-scrap,Meerut ,180.0,180.0,180.0,180.0
automobile-scrap,Mumbai ,26.75,26.75,26.75,26.75
automobile-scrap,"Mysore, Dist. Mysuru ",70.0,70.0,70.0,70.0
automobile-scrap,"Near Yes Bank, Mandi Gobindgarh, Dist. Fatehgarh Sahib ",60.0,60.0,60.0,60.0
automobile-scrap,New Delhi ,135.0,35.0,200.0,170.0
automobile-scrap,"New PVC Market, Delhi ",22.0,22.0,22.0,22.0
automobile-scrap,"Odhav Road, Ahmedabad ",128.0,128.0,128.0,128.0
automobile-scrap,"Odhav, Ahmedabad ",75.0,75.0,75.0,75.0
automobile-scrap,Pune ,46.0,38.0,54.0,46.0
automobile-scrap,"Purani Mandi, Saharanpur ",160.0,160.0,160.0,160.0
automobile-scrap,Rajkot ,135.0,135.0,135.0,135.0
automobile-scrap,"Repalle, Dist. Guntur ",112.0,112.0,112.0,112.0
automobile-scrap,Salem ,42.0,42.0,42.0,42.0
automobile-scrap,"Sector 15, Faridabad ",160.0,160.0,160.0,160.0
automobile-scrap,"Sector 53, Faridabad ",30.0,30.0,30.0,30.0
automobile-scrap,"Shaheed Bhagat Singh Nagar, Sangrur ",44.0,44.0,44.0,44.0
automobile-scrap,"Shahi Diwan Lane, Belgaum ",55.0,55.0,55.0,55.0
automobile-scrap,"Shastri nagar, Jaipur ",22.0,22.0,22.0,22.0
automobile-scrap,Sirsa ,100.0,100.0,100.0,100.0
automobile-scrap,"Sri Aurobindo Road, Howrah ",48.0,48.0,48.0,48.0
automobile-scrap,"Tangra sunni jama masjid, Kolkata ",50.0,50.0,50.0,50.0
automobile-scrap,Thane ,30.0,30.0,30.0,30.0
automobile-scrap,"Ward No.08 Imliduggu Korba Chhattisgarh, Korba ",35.0,35.0,35.0,35.0
brass-honey-scraps,Bengaluru ,445.0,410.0,480.0,445.0
brass-honey-scraps,Bhavnagar ,490.0,490.0,490.0,490.0
brass-honey-scraps,"C. P Tank, Mumbai ",550.0,550.0,550.0,550.0
brass-honey-scraps,"Dared, Jamnagar ",470.0,470.0,470.0,470.0
brass-honey-scraps,Faridabad ,403.3333333333333,290.0,470.0,450.0
brass-honey-scraps,Ghaziabad ,460.0,460.0,460.0,460.0
brass-honey-scraps,"Gill Road, Ludhiana ",465.0,465.0,465.0,465.0
brass-honey-scraps,"Industrial Area, Jalandhar ",480.0,480.0,480.0,480.0
brass-honey-scraps,Jamnagar ,492.0,492.0,492.0,492.0
brass-honey-scraps,"Mahsana, Kadi, Dist. Mehsana ",320.0,320.0,320.0,320.0
brass-honey-scraps,"Neral, Dist. Raigad ",480.0,480.0,480.0,480.0
brass-honey-scraps,New Delhi ,490.0,490.0,490.0,490.0
brass-honey-scraps,Palwal ,510.0,510.0,510.0,510.0
brass-honey-scraps,"Pollachi, Dist. Coimbatore ",440.0,440.0,440.0,440.0
brass-honey-scraps,Pune ,450.0,450.0,450.0,450.0
brass-honey-scraps,Raipur ,450.0,450.0,450.0,450.0
brass-honey-scraps,Rajkot ,580.0,580.0,580.0,580.0
brass-honey-scraps,"Tikiapara, Howrah ",452.0,452.0,452.0,452.0
brass-honey-scraps,"Tri Nagar, Delhi ",500.0,500.0,500.0,500.0
brass-honey-scraps,"Urban, Bengaluru ",455.0,450.0,460.0,455.0
brass-honey-scraps,Valsad ,420.0,420.0,420.0,420.0
brass-honey-scraps,"Vasai Virar, Dist. Thane ",500.0,500.0,500.0,500.0
brass-scrap,Agra ,270.0,270.0,270.0,270.0
brass-scrap,Ahmedabad ,472.14285714285717,320.0,600.0,475.0
brass-scrap,"Alang Shipbreaking Yard, Bhavnagar ",490.0,490.0,490.0,490.0
brass-scrap,"Anand Nagar, Rewari ",265.0,265.0,265.0,265.0
brass-scrap,"Antalia, Bilimora, Dist. Navsari ",500.0,500.0,500.0,500.0
brass-scrap,"Ashiyana Building, Mumbai ",124.0,124.0,124.0,124.0
brass-scrap,"Ashok Nagar, Hyderabad ",70.0,70.0,70.0,70.0
brass-scrap,"BANGALORE, Bengaluru ",420.0,420.0,420.0,420.0
brass-scrap,"BBD Bagh, Kolkata ",321.0,321.0,321.0,321.0
brass-scrap,"Baben, Jamnagar ",450.0,450.0,450.0,450.0
brass-scrap,"Baddi, Dist. Solan ",300.0,300.0,300.0,300.0
brass-scrap,"Bahadurgarh, Dist. Jhajjar ",460.0,460.0,460.0,460.0
brass-scrap,"Ballabhgarh, Faridabad ",480.0,480.0,480.0,480.0
brass-scrap,"Barna Street, New Delhi ",255.0,255.0,255.0,255.0
brass-scrap,"Basti Harphool Singh, Sadar Bazar, New Delhi ",310.0,310.0,310.0,310.0
brass-scrap,Bengaluru ,365.3333333333333,170.0,480.0,405.0
brass-scrap,Bhavnagar ,453.3333333333333,400.0,490.0,470.0
brass-scrap,"Bhoosa Toli Bartan Bazar, Kanpur, Dist. Kanpur Nagar ",300.0,300.0,300.0,300.0
brass-scrap,Bhopal ,316.0,316.0,316.0,316.0
brass-scrap,"Bhujpura, Aligarh ",290.0,290.0,290.0,290.0
brass-scrap,"Budh Vihar, Delhi ",320.0,320.0,320.0,320.0
brass-scrap,Bulandshahr ,470.0,470.0,470.0,470.0
brass-scrap,"C. P Tank, Mumbai ",550.0,550.0,550.0,550.0
brass-scrap,Chennai ,420.0,420.0,420.0,420.0
brass-scrap,"Dapodi, Pune ",200.0,200.0,200.0,200.0
brass-scrap,"Dared, Jamnagar ",333.5,322.0,345.0,333.5
brass-scrap,Dehradun ,420.0,420.0,420.0,420.0
brass-scrap,Delhi ,387.3333333333333,250.0,472.0,440.0
brass-scrap,"Dewas Naka, Indore ",400.0,400.0,400.0,400.0
brass-scrap,"East Delhi, Delhi ",250.0,250.0,250.0,250.0
brass-scrap,"East, Delhi ",555.0,555.0,555.0,555.0
brass-scrap,Faridabad ,316.7,65.0,485.0,308.5
brass-scrap,"GIDC Kabilpore, Navsari ",136.0,136.0,136.0,136.0
brass-scrap,"GIDC Phase 2, Jamnagar ",302.0,302.0,302.0,302.0
brass-scrap,"Gayatri Nagar Main Road, Rajkot ",305.0,305.0,305.0,305.0
brass-scrap,Ghaziabad ,335.0,210.0,460.0,335.0
brass-scrap,"Ghusuri, Howrah ",250.0,250.0,250.0,250.0
brass-scrap,"Gill Road, Ludhiana ",300.0,300.0,300.0,300.0
brass-scrap,"Girgaon, Mumbai ",415.0,415.0,415.0,415.0
brass-scrap,"Gokulnagar, Jamnagar ",380.0,380.0,380.0,380.0
brass-scrap,"Gondal, Dist. Rajkot ",450.0,450.0,450.0,450.0
brass-scrap,Gurugram ,399.0,315.0,483.0,399.0
brass-scrap,"Hapur Road, Meerut ",260.0,260.0,260.0,260.0
brass-scrap,"Hargude Wasti, Pune ",300.0,300.0,300.0,300.0
brass-scrap,Hyderabad ,303.0,280.0,326.0,303.0
brass-scrap,"Ichapur, Howrah ",470.0,470.0,470.0,470.0
brass-scrap,Indore ,500.0,500.0,500.0,500.0
brass-scrap,"Industrial Area, Jalandhar ",550.0,550.0,550.0,550.0
brass-scrap,"Jagadhri, Dist. Yamuna Nagar ",375.0,375.0,375.0,375.0
brass-scrap,Jaipur ,397.5,345.0,450.0,397.5
brass-scrap,Jalandhar ,505.0,505.0,505.0,505.0
brass-scrap,Jamnagar ,420.6,235.0,510.0,462.5
brass-scrap,Jhajjar ,350.0,350.0,350.0,350.0
brass-scrap,"Jhotwara, Jaipur ",400.0,400.0,400.0,400.0
brass-scrap,"Kanpur, Dist. Kanpur Nagar ",400.0,400.0,400.0,400.0
